"id","nq","mvinyr","prfuse","csmptv","weight","pvwlbn","pvwlid","pvwlod","prvwel","rwtank","rwtkrp","rwusbn","rwusid","rwusod","rwtuse","otsrid","otsrod","otsodc","mncdsv","munisv","dtcdsv","dstrsv","pvcdsv","prvnsv","dtbtor","xcoord","ycoord","sscdgb","ststgb","smcdgb","mncdgb","munigb","dtcdgb","dstrgb","pvcdgb","prvngb","nbpsnr","nbwkpp","nbchdr","nbadlt","nttper","eqadlt","npnspo","nwprpo","nchdpo","nadtpo","nttppo","eqatpo","rprage","rprgen","rprjob","rped6c","rped4c","income","inceqa","iceqac1","iceqac2","fseaid","dfpay","TEH","dwowsh","dwltyp","dwcsy9","dwcsy6","dwcsy5","livara","lareqa","nbktch","nblvrm","nbbdrm","nbbtrm","nbtoil","pldisw","pmnpol","pmnprp","tmppol","tmpprp","garden","dshwas","dshwrp","wasmch","wasmrp","bath","bathrp","shower","shwrrp","bthshw","btshrp","efshhd","efshrp","eftoil","eftlrp","eftech","efterp","drtoil","drtlrp","hlpwtk","cfdiwq","ppusvl","bdgmtr","lmtmtr","dwelocp","csptdo","cspppd","cspdwo","cspeqa","cspeqo","bill","price1","CVD","CVA","bill70"
2108,17407,NA,"no",92.97,1,"no","no","no","no","no","no","no","no","no","no","no","no","no","62099","Soumagne","62000","Liege","60000","Liege","SWDE",246864.517856434,148978.767037774,"62099D09-","Melen-Habitations Dispersees","62099D0","62099","Soumagne","62000","Liege","60000","Liege",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,NA,"4 facades","2001-2005","2001 and after","2001 and after",164,NA,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no","confident","yes","no","no",NA,NA,NA,NA,NA,NA,445.280746,4.78951001398301,2.448,1.745,325.0225
2109,17716,2009,"no",55.85,2.916713,"no","no","no","no","no","no","no","no","no","no","no","no","no","83012","Durbuy","83000","Marche-en-Famenne","80000","Luxembourg","SWDE",228009.151781428,117517.733967703,"83012D20-","Warre   Centre","83012D2","83012","Durbuy","83000","Marche-en-Famenne","80000","Luxembourg",3,1,0,4,4,2.5,1.5,0.25,0,1.75,1.75,1.375,71,"M","state employee","university","university",1750,8400,"precarious","precarious","no","no",1.300183,"renter - private sector","4 facades","1875-1918","Before 1919","Before 1945",300,120,"1","2","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","rather confident","no","no","no",0.942307692307692,59.269387755102,38.2534246575342,92.7896481488877,61.2054794520548,118.095915825857,273.038378,4.88878026857654,2.448,1.745,325.0225
2111,26444,2002,"no",4,1.134934,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","62051","Herstal","62000","Liege","60000","Liege","CILE",237548.502798714,152092.850532601,"62051A50-","La Prealle - Petite Bacnure","62051A5","62051","Herstal","62000","Liege","60000","Liege",0,1,0,1,1,NA,NA,NA,0,NA,NA,NA,61,"M","worker","highschool","highschool",2250,NA,NA,NA,"no","no",0.433443,"owner - mortgage loan","2 facades","1875-1918","Before 1919","Before 1945",75,NA,"1","2","2","1","1","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",0.807692307692308,4.95238095238095,10.958904109589,NA,NA,NA,117.029512,29.257378,2.6366,1.745,340.0162
2112,22169,2014,"no",21.08,1.080023,"no","no","no","no","no","no","no","no","no","no","no","no","no","52011","Charleroi","52000","Charleroi","50000","Hainaut","SWDE",153080.070968536,118265.952835372,"52011H212","Les Haies","52011H2","52011","Charleroi","52000","Charleroi","50000","Hainaut",0,2,0,2,2,1.5,0,0.5,0,0.5,0.5,0.5,27,"M","private sector","higher not university","university",3750,30000,"average","higher","no","no",0.312413,"owner - mortgage loan","4 facades","1946-1970","1946-1970","1946-1970",120,80,"1","1","2","1","1","no","no","no","no","no","yes","yes","yes","yes","yes","no","no","yes","yes","shower","shower","no","no","yes","yes","yes","yes","no","no","no","rather confident","yes","no","no",0.653846153846154,32.24,28.8767123287671,176.657534246575,38.5022831050228,176.657534246575,140.585998,6.66916499051233,2.448,1.745,325.0225
2115,16488,NA,"no",25.36,1,"no","no","no","no","no","no","yes","yes","yes","both","yes","yes","no","53044","Jurbise","53000","Mons","50000","Hainaut","SWDE",115757.920878387,135679.455305685,"53044F00-","Erbaut-Centre","53044F0","53044","Jurbise","53000","Mons","50000","Hainaut",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,NA,"4 facades","2006 and after","2001 and after","2001 and after",177,NA,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no","neither confident nor suspicious","yes","no","no",NA,NA,NA,NA,NA,NA,146.585916,5.78020173501577,2.448,1.745,325.0225
2116,18390,1979,"no",22.26,0.724269,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","51004","Ath","51000","Ath","50000","Hainaut","SWDE",112895.357920103,148962.938853102,"51004E00-","Meslin-L' Eveque-Centre","51004E0","51004","Ath","51000","Ath","50000","Hainaut",0,1,0,1,1,1,0,1,0,1,1,1,61,"F","(pre)retired","highschool","highschool",1250,15000,"modest","modest","no","no",0.948268,"owner","4 facades","1971-1980","1971-1990","1971-1990",95,95,"1","1","1","1","1","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","rather confident","yes","no","no",0.942307692307692,23.6228571428571,60.986301369863,64.720156555773,60.986301369863,64.720156555773,142.240181,6.38994523809524,2.448,1.745,325.0225
2123,19514,2007,"yes",NA,0.796554,"no","no","no","no","yes","yes","yes","yes","no","indoor","yes","no","no","92094","Namur","92000","Namur","90000","Namur","SWDE",176085.103451398,130042.88253082,"92094F03-","Le Bout Du Village","92094F0","92094","Namur","92000","Namur","90000","Namur",0,2,4,2,6,2.7,0,2,4,2,6,2.7,42,"M","manager","university","university",4750,21111.1111111111,"modest","average","no","yes",0.837934,"owner - mortgage loan","4 facades","2006 and after","2001 and after","2001 and after",250,92.5925925925926,"1","1","3 or more","2","3 or more","yes","no","no","no","no","yes","yes","yes","yes","yes","yes","no","yes","yes","both","shower","yes","yes","yes","no","yes","yes","no","no","no","confident","yes","no","no",0.711538461538462,NA,NA,NA,NA,NA,477.622591,NA,2.448,1.745,325.0225
2125,40000,2008,"no",60,1.493193,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","no","53084","Quevy","53000","Mons","50000","Hainaut","SWDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2,1.3,0,1,0.75,1,1.75,1.225,31,"M","state employee","university","university",2250,20769.2307692308,"modest","average","no","no",1.082574,"owner - mortgage loan","4 facades","Before 1875","Before 1919","Before 1945",150,115.384615384615,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","yes","yes","no","yes","no","no","no","bathtub","none","yes","yes","yes","yes","yes","yes","no","no","no","neither confident nor suspicious","yes","no","no",0.923076923076923,65,82.1917808219178,101.761252446184,126.448893572181,145.373217780263,292.295,4.87158333333333,2.448,1.745,325.0225
2128,23613,1993,"no",60.62,0.277741,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","25018","Chaumont-Gistoux","25000","Nivelles","20002","Brabant Wallon","SWDE",172909.551009502,154663.228820295,"25018E02-","Haut-Bonlez","25018E0","25018","Chaumont-Gistoux","25000","Nivelles","20002","Brabant Wallon",2,0,0,2,2,1.5,2,0,0,2,2,1.5,77,"F","(pre)retired","before highschool","before highschool",2750,22000,"modest","average","no","no",0.89446,"owner","4 facades","1991-2000","1991-2000","1991-2000",178,118.666666666667,"1","1","3 or more","2","3 or more","no","no","no","no","no","yes","yes","yes","yes","yes","yes","no","yes","no","both","none","no","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",NA,NA,83.041095890411,NA,110.721461187215,NA,295.171893,4.86921631474761,2.448,1.745,325.0225
2129,16547,1980,"no",68,0.547851,"no","no","no","no","no","no","no","no","no","no","no","no","no","93014","Couvin","93000","Philippeville","90000","Namur","INASEP",159561.758439691,84989.8289319742,"93014N01-","Le Camp","93014N0","93014","Couvin","93000","Philippeville","90000","Namur",2,0,0,2,2,1.5,2,0,0,2,2,1.5,75,"M","(pre)retired","before highschool","before highschool",1750,14000,"modest","modest","no","no",1.545435,"owner","4 facades","1946-1970","1946-1970","1946-1970",200,133.333333333333,"2","2","3 or more","1","1","no","no","no","no","no","no","yes","yes","yes","yes","no","no","yes","no","shower","none","no","no","yes","yes","yes","yes","no","no","no","confident","yes","no","no",1,68,93.1506849315068,93.1506849315068,124.200913242009,124.200913242009,324.54126,4.77266558823529,2.557,1.745,333.688
2131,40000,1996,"no",185,0.399688,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","yes","25068","Mont-Saint-Guibert","25000","Nivelles","20002","Brabant Wallon","IECBW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,2,7,9,4.6,0,5.75,1.5,5.75,7.25,3.825,46,"M","manager","university","university",5250,13695.652173913,"modest","modest","no","no",1.29945,"owner - mortgage loan","4 facades","1991-2000","1991-2000","1991-2000",300,65.2173913043478,"1","1","3 or more","2","3 or more","no","no","no","no","no","yes","yes","no","yes","no","yes","no","yes","no","both","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.942307692307692,196.326530612245,56.3165905631659,74.1904697637203,110.184633710542,140.622459029274,779.67,4.21443243243243,2.16,1.745,302.1265
2132,29304,1980,"no",98.27,0.347659,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","no","25105","Tubize","25000","Nivelles","20002","Brabant Wallon","SWDE",135742.999807011,153492.586688672,"25105D010","Try-Haut - Try-Bas","25105D0","25105","Tubize","25000","Nivelles","20002","Brabant Wallon",0,2,0,2,2,1.5,0,2,0,2,2,1.5,65,"M","(pre)retired","technique","vocation",2250,18000,"modest","modest","no","no",1.740272,"owner","4 facades","1971-1980","1971-1990","1971-1990",130,86.6666666666667,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","yes","yes","no","yes","no","yes","no","both","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.942307692307692,104.286530612245,134.616438356164,142.858261112664,179.488584474886,190.477681483552,469.873541,4.78145457413249,2.448,1.745,325.0225
2133,28318,1976,"no",79,1.356622,"no","no","no","no","no","no","no","no","no","no","no","yes","no","25107","Villers-La-Ville","25000","Nivelles","20002","Brabant Wallon","IECBW",161966.209813232,137270.732827689,"25107D001","Marbais-Centre","25107D0","25107","Villers-La-Ville","25000","Nivelles","20002","Brabant Wallon",1,1,0,2,2,1.5,1,1,0,2,2,1.5,68,"F","(pre)retired","highschool","highschool",1250,10000,"precarious","precarious","no","no",2.536386,"renter - social or public","2 facades","1971-1980","1971-1990","1971-1990",115,76.6666666666667,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","yes","yes","no","yes","no","no","no","bathtub","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.961538461538462,82.16,108.219178082192,112.547945205479,144.292237442922,150.063926940639,380.45785,4.81592215189873,2.16,1.745,302.1265
2136,40000,NA,"no",37,1,"no","no","no","no","no","no","no","no","no","no","no","no","no","25072","Nivelles","25000","Nivelles","20002","Brabant Wallon","SWDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1","no","no","no","no","no","no","no","no","no","no","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no",NA,"yes","no","no",NA,NA,NA,NA,NA,NA,185.57155,5.0154472972973,2.448,1.745,325.0225
2138,18970,2003,"no",100.27,0.584959,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","no","63084","Welkenraedt","63000","Verviers","60000","Liege","SWDE",260969.724382073,152740.188916207,"63084B090","Henri-Chapelle-Hab. Disp.","63084B0","63084","Welkenraedt","63000","Verviers","60000","Liege",0,2,2,2,4,2.1,0,2,2,2,4,2.1,44,"M","worker","highschool","highschool",2750,15714.2857142857,"modest","modest","no","no",1.451981,"owner - mortgage loan","3 facades","2001-2005","2001 and after","2001 and after",112,53.3333333333333,"1","1","3 or more","1","2","yes","no","no","yes","no","yes","no","no","yes","no","yes","no","no","no","bathtub","none","yes","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",0.942307692307692,106.408979591837,68.6780821917808,72.8828627341347,130.815394651011,138.824500445971,479.153841,4.77863609255011,2.448,1.745,325.0225
2141,23037,2007,"no",130.06,0.785708,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","92094","Namur","92000","Namur","90000","Namur","SWDE",180151.936059689,127546.474473814,"92094E01-","Les Comognes","92094E0","92094","Namur","92000","Namur","90000","Namur",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes",NA,"owner - mortgage loan","3 facades","1946-1970","1946-1970","1946-1970",120,NA,"1","1","2","1","1","no","no","no","no","no","yes","yes","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","rather confident","yes","no","no",NA,NA,NA,NA,NA,NA,617.383909,4.74691610795018,2.448,1.745,325.0225
2142,28713,1985,"no",154.73,2.792823,"no","no","no","no","no","no","no","no","no","no","no","no","no","61080","Engis","61000","Huy","60000","Liege","SWDE",222914.908158015,140873.093639838,"61080B279","Engihoul-Industrie","61080B2","61080","Engis","61000","Huy","60000","Liege",0,3,0,3,3,2,0,3,0,3,3,2,54,"M","independent","highschool","highschool",1750,10500,"precarious","precarious","no","yes",3.485031,"renter - private sector","2 facades","1875-1918","Before 1919","Before 1945",150,75,"1","1","2","1","1","no","no","no","no","no","yes","yes","no","yes","no","yes","no","no","no","bathtub","none","yes","no","no","no","yes","no","no","no","no","rather confident","yes","no","no",NA,NA,141.305936073059,NA,211.958904109589,NA,731.85641,4.72989342726039,2.448,1.745,325.0225
2143,24732,1997,"no",6.82,1.362898,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","57081","Tournai","57000","Tournai","50000","Hainaut","SWDE",88922.4880658759,144624.195145447,"57081F29-","Liberchies","57081F2","57081","Tournai","57000","Tournai","50000","Hainaut",1,0,0,1,1,1,1,0,0,1,1,1,86,"F","(pre)retired","professional","vocation",1250,15000,"modest","modest","no","no",0.803971,"renter - private sector","4 facades","1971-1980","1971-1990","1971-1990",225,225,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","no opinion","yes","no","no",NA,NA,18.6849315068493,NA,18.6849315068493,NA,120.595617,17.6826417888563,2.448,1.745,325.0225
2144,40000,2004,"no",28,1.090002,"no","no","no","no","no","no","yes","yes","yes","both","yes","yes","no","92003","Andenne","92000","Namur","90000","Namur","SWDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,2,1.5,0,1.25,0,1.25,1.25,1.125,46,"F","state employee","university","university",2250,18000,"modest","modest","no","no",0.556618,"owner - mortgage loan","3 facades","1875-1918","Before 1919","Before 1945",60,40,"1","1","2","1","1","no","no","no","no","no","yes","yes","yes","yes","yes","yes","no","yes","no","both","none","yes","no","yes","yes","yes","yes","no","no","no","rather confident","yes","no","no",0.961538461538462,29.12,38.3561643835616,63.8246575342466,51.1415525114155,70.9162861491629,150.2868,5.36738571428571,2.448,1.745,325.0225
2145,3507,2013,"no",73.63,1.198836,"no","no","no","no","no","no","no","no","no","no","yes","no","no","57027","Estaimpuis","57000","Tournai","50000","Hainaut","SWDE",72727.0131239555,153741.945334774,"57027G000","Leers-Nord-Centre","57027G0","57027","Estaimpuis","57000","Tournai","50000","Hainaut",0,2,0,2,2,1.5,0,2,0,2,2,1.5,25,"M","worker","university","university",2250,18000,"modest","modest","no","no",1.316816,"owner - mortgage loan","2 facades","1919-1945","1919-1945","Before 1945",200,133.333333333333,"1","1","3 or more","1","2","no","no","no","no","no","yes","no","no","yes","yes","yes","no","no","no","bathtub","none","no","no","yes","yes","yes","yes","no","no","no","rather suspicious","yes","no","no",0.923076923076923,79.7658333333333,100.86301369863,109.268264840183,134.48401826484,145.69101978691,355.540244,4.82874159989135,2.448,1.745,325.0225
2146,2827,2006,"no",20,0.566702,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","25110","Waterloo","25000","Nivelles","20002","Brabant Wallon","IECBW",151855.487523752,153306.236841091,"25110A12-","Les Roussettes","25110A1","25110","Waterloo","25000","Nivelles","20002","Brabant Wallon",0,1,0,1,1,1,0,1,0,1,1,1,41,"F","private sector","higher not university","university",2750,33000,"average","higher","no","no",0.377103,"owner","4 facades","2001-2005","2001 and after","2001 and after",163,163,"1","1","3 or more","3 or more","3 or more","no","no","no","no","no","yes","yes","no","yes","no","yes","no","yes","no","both","none","yes","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.961538461538462,20.8,54.7945205479452,56.986301369863,54.7945205479452,56.986301369863,124.444,6.2222,2.16,1.745,302.1265
2147,3369,1998,"no",40,1.591714,"yes","yes","yes","both","no","no","yes","yes","yes","both","yes","yes","no","56088","Sivry-Rance","56000","Thuin","50000","Hainaut","SWDE",139052.15188772,93478.7374374587,"56088C09-","Sautin-Habitations Dispersees","56088C0","56088","Sivry-Rance","56000","Thuin","50000","Hainaut",0,2,2,2,4,2.1,0,2,1.75,2,3.75,2.025,43,"M","independent","technique","vocation",2750,15714.2857142857,"modest","modest","no","no",0.604521,"owner","4 facades","Before 1875","Before 1919","Before 1945",200,95.2380952380952,"1","1","3 or more","2","2","no","no","no","no","no","yes","no","no","no","no","yes","no","yes","no","both","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",1,40,27.3972602739726,29.2237442922374,52.1852576647097,54.1180449856249,199.492,4.9873,2.448,1.745,325.0225
2148,19894,1987,"no",76.04,0.946245,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","81001","Arlon","81000","Arlon","80000","Luxembourg","SWDE",255214.04249853,43466.3582342211,"81001D1AB","Seymerich","81001D1","81001","Arlon","81000","Arlon","80000","Luxembourg",0,2,0,2,2,1.5,0,2,0,2,2,1.5,61,"M","(pre)retired","higher not university","university",3750,30000,"average","higher","no","no",0.81494,"owner","4 facades","1981-1990","1971-1990","1971-1990",120,80,"1","1","3 or more","2","2","no","no","no","no","no","yes","yes","yes","yes","no","yes","yes","yes","no","both","bathtub","no","no","yes","yes","yes","yes","no","no","no","confident","yes","no","no",0.961538461538462,79.0816,104.164383561644,108.33095890411,138.885844748858,144.441278538813,366.723006,4.8227644134666,2.448,1.745,325.0225
2149,8515,2003,"no",80.12,2.198841,"no","no","no","no","no","no","yes","yes","yes","both","yes","yes","no","55022","La Louviere","55000","Soignies","50000","Hainaut","SWDE",134224.595038224,126391.588120971,"55022E00-","Trivieres-Centre","55022E0","55022","La Louviere","55000","Soignies","50000","Hainaut",0,3,1,3,4,2.3,0,3,1,3,4,2.3,44,"M","worker","professional","vocation",2250,11739.1304347826,"precarious","modest","no","no",1.428351,"renter - social or public","3 facades","1946-1970","1946-1970","1946-1970",80,34.7826086956522,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","yes","yes","yes","no","no","yes","yes","shower","shower","no","no","yes","yes","yes","yes","no","no","no","no opinion","yes","no","no",0.923076923076923,86.7966666666667,54.8767123287671,59.4497716894977,95.4377605717689,103.390907286083,385.654818,4.81346502745881,2.448,1.745,325.0225
2150,NA,2009,"no",27,1.395,"no","no","no","no","yes","no","no","no","no","no","no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,"owner - mortgage loan","2 facades","1875-1918","Before 1919","Before 1945",125,NA,"1","1","2","1","1","no","no","no","no","no","no","no","no","yes","yes","yes","no","no","no","bathtub","none","yes","no","no","no","yes","no","no","no","no","confident","yes","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2151,15566,2014,"no",53.81,0.875127,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","no","92094","Namur","92000","Namur","90000","Namur","SWDE",185938.309815087,127288.903080495,"92094B00-","Jambes-Centre","92094B0","92094","Namur","92000","Namur","90000","Namur",0,3,1,3,4,2.3,0,2,0.75,2,2.75,1.725,44,"F","state employee","highschool","highschool",2250,11739.1304347826,"precarious","modest","no","no",0.976194,"owner - mortgage loan","2 facades","1919-1945","1919-1945","Before 1945",120,52.1739130434783,"1","1","3 or more","2","3 or more","no","no","no","no","no","yes","yes","yes","yes","yes","no","no","yes","yes","shower","shower","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.942307692307692,57.1044897959184,36.8561643835616,56.8911479909523,64.0976771888029,90.6960330290544,263.572472,4.89820613268909,2.448,1.745,325.0225
2152,2932,2002,"no",72.62,0.566702,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","yes","25124","Walhain","25000","Nivelles","20002","Brabant Wallon","SWDE",172549.876818681,148213.350786755,"25124B010","Nil-Saint-Martin","25124B0","25124","Walhain","25000","Nivelles","20002","Brabant Wallon",0,2,2,2,4,2.1,0,2,1,2,3,1.8,40,"F","incapable","technique","vocation",2750,15714.2857142857,"modest","modest","no","no",1.063193,"owner - mortgage loan","4 facades","2001-2005","2001 and after","2001 and after",150,71.4285714285714,"1","1","3 or more","1","2","no","no","no","yes","no","yes","no","no","yes","yes","yes","no","yes","no","both","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",1,72.62,49.7397260273973,66.3196347031964,94.7423352902805,110.532724505327,350.853693,4.83136454144864,2.448,1.745,325.0225
2153,2822,1989,"no",79.71,0.724269,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","52063","Seneffe","52000","Charleroi","50000","Hainaut","SWDE",143223.932825074,136103.127789083,"52063A090","Belle - Soudromont - Beaufort","52063A0","52063","Seneffe","52000","Charleroi","50000","Hainaut",0,2,0,2,2,1.5,0,2,0,2,2,1.5,51,"M","independent","higher not university","university",4750,38000,"average","higher","no","no",0.67325,"owner","4 facades","1981-1990","1971-1990","1971-1990",100,66.6666666666667,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","yes","yes","no","yes","no","both","none","yes","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",0.923076923076923,86.3525,109.191780821918,118.291095890411,145.58904109589,157.721461187215,383.752357,4.81435650483001,2.448,1.745,325.0225
2154,40000,NA,"no",82,1,"no","no","no","no","no","no","no","no","no","no","no","no","no","62003","Ans","62000","Liege","60000","Liege","CILE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no","confident","yes","no","no",NA,NA,NA,NA,NA,NA,395.909152,4.8281603902439,2.6366,1.745,340.0162
2155,8951,1980,"no",105.44,0.488668,"no","no","no","no","yes","no","no","no","no","no","no","yes","no","92140","Jemeppe-Sur-Sambre","92000","Namur","90000","Namur","SWDE",174433.127439564,129001.540740644,"92140E01-","La Sauveniere","92140E0","92140","Jemeppe-Sur-Sambre","92000","Namur","90000","Namur",2,0,0,2,2,1.5,2,0,0,2,2,1.5,66,"M","(pre)retired","higher not university","university",3250,26000,"average","average","no","no",1.290111,"owner","4 facades","1971-1980","1971-1990","1971-1990",168,112,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","yes","no","no","no","bathtub","none","no","no","yes","no","yes","no","no","no","no","neither confident nor suspicious","yes","no","no",1,105.44,144.438356164384,144.438356164384,192.584474885845,192.584474885845,503.143416,4.77184575113809,2.448,1.745,325.0225
2156,25949,1980,"no",111,0.508812,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","yes","62038","Fleron","62000","Liege","60000","Liege","CILE",242722.882228899,146363.649934576,"62038A032","Heid Des Chenes","62038A0","62038","Fleron","62000","Liege","60000","Liege",0,2,0,2,2,1.5,0,2,0,2,2,1.5,65,"M","(pre)retired","technique","vocation",2250,18000,"modest","modest","no","no",1.966607,"owner","3 facades","1971-1980","1971-1990","1971-1990",100,66.6666666666667,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","no","yes","no","no","no","bathtub","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",NA,NA,152.054794520548,NA,202.739726027397,NA,530.983786,4.78363771171171,2.6366,1.745,340.0162
2162,25979,2010,"no",69.52,0.811986,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","no","52011","Charleroi","52000","Charleroi","50000","Hainaut","SWDE",155015.871166303,128522.560995104,"52011P07-","Quartier Industriel De La Gare","52011P0","52011","Charleroi","52000","Charleroi","50000","Hainaut",0,2,0,2,2,1.5,0,2,0,2,2,1.5,47,"F","state employee","before highschool","before highschool",3250,26000,"average","average","no","no",0.862742,"owner - mortgage loan","3 facades","1946-1970","1946-1970","1946-1970",140,93.3333333333333,"1","1","3 or more","1","1","no","no","no","no","no","no","yes","yes","yes","no","yes","no","no","no","bathtub","none","yes","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",0.903846153846154,76.9157446808511,95.2328767123288,105.364033809385,126.977168949772,140.485378412513,336.469228,4.83989108170311,2.448,1.745,325.0225
2164,23012,2012,"no",99.03,1.091873,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","64034","Hannut","64000","Waremme","60000","Liege","SWDE",199781.339243959,154167.079253622,"64034B000","Avernas-Le-Bauduin-Centre","64034B0","64034","Hannut","64000","Waremme","60000","Liege",0,1,0,1,1,1,0,1,0,1,1,1,29,"M","private sector",NA,NA,1250,15000,"modest","modest","no","no",3.156,"owner - mortgage loan","3 facades","1946-1970","1946-1970","1946-1970",100,100,"1","1","1","1","1","no","no","no","no","no","yes","no","no","yes","no","yes","no","yes","no","both","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",1,99.03,271.315068493151,271.315068493151,271.315068493151,271.315068493151,473.400055,4.78037014036151,2.448,1.745,325.0225
2165,25315,1994,"no",114,1.134934,"no","no","no","no","no","no","no","no","no","no","no","no","no","62063","Liege","62000","Liege","60000","Liege","CILE",233605.180993911,149094.321941512,"62063A540","Delin-Hesbaye","62063A5","62063","Liege","62000","Liege","60000","Liege",0,4,1,4,5,2.8,0,4,1,4,5,2.8,55,"M","private sector","higher not university","university",2750,11785.7142857143,"precarious","modest","no","no",1.651385,"owner - mortgage loan","2 facades","1875-1918","Before 1919","Before 1945",225,80.3571428571429,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","no","no","no","yes","no","shower","none","no","no","yes","no","yes","no","no","no","no","neither confident nor suspicious","yes","no","no",0.942307692307692,120.979591836735,62.4657534246575,66.2901873077998,111.545988258317,118.375334478214,544.957024,4.78032477192983,2.6366,1.745,340.0162
