"id"	"parcarea"	"geometry"
"530"	1347.7807	"c(249140.356, 28692.883)"
"540"	888.9449	"c(253399.514, 28291.27)"
"541"	867.8663	"c(254758.077, 39542.417)"
"542"	349.743	"c(248004.058, 32231.004)"
"597"	3246.9489	"c(250950.53, 42591.496)"
"838"	286.232	"c(254700.641, 42571.989)"
"852"	1291.8691	"c(249603.196, 28808.933)"
"910"	481.1258	"c(250701.262, 30913.103)"
"969"	496.8873	"c(252399.664, 34312.397)"
"1131"	600.6355	"c(253366.232, 36811.41)"
"1252"	2549.6025	"c(256991.072, 30606.051)"
"1278"	182.6959	"c(254143.295, 42370.467)"
"1309"	381.6849	"c(256976.183, 30147.271)"
"1311"	68.9351	"c(253347.325, 42752.693)"
"1363"	3004.3024	"c(248874.668, 70323.762)"
"1374"	403.119	"c(253420.573, 42953.546)"
"1544"	1362.366	"c(255126.42, 44132.959)"
"1593"	746.1505	"c(254804.379, 29263.083)"
"1605"	385.0362	"c(255883.908, 29540.506)"
"1623"	156.5424	"c(255969.159, 29965.22)"
"1681"	439.1848	"c(256748.407, 29794.602)"
"1726"	304.1663	"c(253785.75, 43115.63)"
"1748"	1337.4502	"c(252025.975, 29705.193)"
"1860"	275.4106	"c(254581.027, 43641.76)"
"1925"	320.6568	"c(255133.675, 32375.743)"
"2148"	1628.9894	"c(255210.921, 43468.305)"
"2291"	1153.4696	"c(256551.648, 41689.256)"
"2479"	588.237	"c(255384.192, 29757.517)"
"2604"	238.7163	"c(246067.282, 77436.673)"
"2609"	364.3429	"c(253542.015, 43197.8)"
"2713"	1276.265	"c(253215.182, 41574.944)"
"2901"	216.9122	"c(254891.028, 42314.399)"
"46"	248.3777	"c(267873.326, 125076.05)"
"334"	2650.0759	"c(252973.435, 95239.77)"
"436"	1057.7343	"c(261318.226, 110005.965)"
"520"	2404.3085	"c(261374.026, 108863.461)"
"562"	198.5097	"c(263387.28, 112167.632)"
"837"	2968.9137	"c(268361.472, 125216.607)"
"934"	465.3165	"c(252841.382, 107908.612)"
"1091"	149.8544	"c(261150.587, 121188.765)"
"1129"	879.7872	"c(253027.333, 83933.385)"
"1194"	986.8534	"c(245661.349, 78156.895)"
"1198"	562.583	"c(259763.427, 112789.535)"
"1327"	74.5352	"c(267907.66, 125067.322)"
"1361"	3118.5749	"c(251468.54, 109246.388)"
"1386"	321.0592	"c(268744.527, 124953.706)"
"1548"	1589.7482	"c(267124.661, 124578.416)"
"1621"	373.6775	"c(251580.13, 92271.674)"
"2256"	3085.286	"c(260545.671, 107100.578)"
"2533"	244.5242	"c(267672.22, 125018.219)"
"2794"	1196.9277	"c(264799.09, 111666.39)"
"2827"	1595.1817	"c(254974.559, 105265.425)"
"2834"	1081.2809	"c(261384.421, 110029.422)"
"2882"	895.1029	"c(262074.758, 128070.521)"
"56"	68.3352	"c(261408.104, 146654.188)"
"64"	581.2571	"c(258827.72, 143617.956)"
"66"	303.0354	"c(254028.118, 142418.637)"
"90"	164.436	"c(256194.029, 142554.096)"
"118"	1011.3474	"c(259245.593, 151310.096)"
"131"	220.9473	"c(269300.377, 146808.381)"
"171"	960.2395	"c(244630.981, 145497.97)"
"172"	1906.9341	"c(271115.887, 154917.125)"
"178"	69.9898	"c(253926.348, 147798.43)"
"188"	64.4635	"c(256326.872, 132532.065)"
"194"	448.3531	"c(263371.659, 151715.33)"
"205"	279.8104	"c(246851.243, 158255.737)"
"219"	535.0373	"c(266882.819, 147931.136)"
"223"	258.5564	"c(251387.104, 140374.771)"
"226"	1707.3321	"c(254588.632, 155703.069)"
"239"	1235.669	"c(263243.907, 138494.406)"
"281"	1314.2263	"c(254179.576, 143456.094)"
"357"	1117.5672	"c(245120.032, 152600.553)"
"364"	224.3513	"c(264498.786, 160464.796)"
"369"	159.2607	"c(256152.7, 143042.302)"
"397"	309.5964	"c(247394.778, 147570.368)"
"425"	508.913	"c(253240.58, 143200.751)"
"426"	824.5777	"c(256586.56, 140894.535)"
"445"	282.4477	"c(265308.847, 146104.102)"
"465"	174.188	"c(268030.821, 146815.609)"
"469"	797.8331	"c(262149.594, 158496.605)"
"484"	122.906	"c(255884.596, 144398.151)"
"486"	281.0185	"c(244901.509, 153932.766)"
"506"	330.2331	"c(255946.609, 132102.958)"
"521"	971.6529	"c(259835.226, 151986.495)"
"528"	523.3748	"c(246352.66, 145812.401)"
"547"	176.2912	"c(263443.097, 151290.629)"
"564"	143.4197	"c(258030.623, 143272.343)"
"570"	1352.5081	"c(246353.982, 141692.087)"
"604"	1274.327	"c(257106.933, 139459.208)"
"623"	115.2431	"c(255140.036, 143757.295)"
"626"	2121.9929	"c(248841.075, 157348.225)"
"632"	178.8971	"c(247348.128, 147398.891)"
"637"	174.1873	"c(253821.072, 141708.771)"
"639"	213.5824	"c(247003.103, 147460.763)"
"685"	558.4127	"c(259602.629, 158153.128)"
"688"	327.8246	"c(255702.255, 142349.166)"
"751"	789.3206	"c(253288.625, 142951.609)"
"755"	1102.641	"c(268162.488, 146355.031)"
"756"	420.4131	"c(252707.458, 145499.825)"
"761"	999.7962	"c(251648.535, 146735.423)"
"828"	821.7591	"c(257458.694, 145942.534)"
"859"	302.9278	"c(262240.732, 159555.939)"
"860"	1169.085	"c(261786.972, 133819.33)"
"866"	1461.7227	"c(249305.424, 144515.871)"
"871"	178.7955	"c(261323.137, 151616.865)"
"909"	206.6693	"c(261488.91, 146074.128)"
"939"	566.5802	"c(272814.079, 153032.353)"
"951"	503.8358	"c(260858.064, 134914.104)"
"981"	499.3419	"c(256226.327, 147885.329)"
"1014"	110.4985	"c(254873.587, 143975.302)"
"1042"	178.5892	"c(267523.88, 147329.858)"
"1055"	1046.2489	"c(269182.635, 147712.294)"
"1056"	1861.7112	"c(249252.385, 158224.275)"
"1133"	307.9607	"c(247756.503, 156561.935)"
"1146"	642.8852	"c(251277.731, 148773.801)"
"1179"	338.239	"c(262723.679, 159220.36)"
"1219"	526.6075	"c(257301.686, 132703.841)"
"1221"	241.1354	"c(245871.033, 156505.503)"
"1222"	669.9243	"c(245002.505, 153955.812)"
"1275"	1383.8419	"c(245641.903, 129049.907)"
"1295"	596.7078	"c(249384.708, 144221.65)"
"1347"	456.1502	"c(268711.169, 147814.291)"
"1375"	2833.4474	"c(254818.847, 156957.065)"
"1380"	546.4241	"c(265185.688, 146742.842)"
"1391"	164.0188	"c(255037.69, 141486.96)"
"1422"	627.1411	"c(264649.234, 151077.539)"
"1437"	180.5225	"c(255114.122, 142610.796)"
"1477"	215.3805	"c(256180.958, 142721.249)"
"1493"	266.1599	"c(247884.808, 140503.199)"
"1515"	723.094	"c(267810.432, 153788.692)"
"1524"	314.6756	"c(257195.699, 145978.87)"
"1537"	94.5031	"c(250789.053, 148895.338)"
"1543"	187.27	"c(255199.328, 147612.448)"
"1545"	555.8306	"c(257399.052, 146071.585)"
"1552"	141.9713	"c(250922.13, 151974.442)"
"1592"	748.2218	"c(255532.056, 150699.858)"
"1626"	2535.6941	"c(253041.815, 152366.378)"
"1637"	1170.4051	"c(245124.806, 131228.918)"
"1727"	130.2996	"c(261203.795, 146412.662)"
"1760"	1461.5851	"c(248928.661, 146701.256)"
"1771"	928.9632	"c(254782.089, 153261.915)"
"1830"	840.455	"c(267807.729, 148702.354)"
"1870"	230.7768	"c(254633.089, 153151.522)"
"1876"	58.1584	"c(255211.032, 144767.357)"
"1954"	1021.0285	"c(273901.719, 152377.093)"
"1967"	1250.616	"c(248989.528, 146853.695)"
"1968"	389.0703	"c(258241.664, 140920.873)"
"2008"	196.2382	"c(253655.908, 145191.936)"
"2012"	115.6159	"c(252167.169, 149495.225)"
"2050"	390.1863	"c(264380.775, 160085.321)"
"2086"	538.1459	"c(272710.09, 151843.369)"
"2108"	120.518	"c(246862.078, 148992.204)"
"2138"	511.0088	"c(260966.33, 152738.034)"
"2224"	136.8802	"c(256499.554, 132311.388)"
"2226"	1106.9964	"c(262996.863, 139818.125)"
"2249"	450.1246	"c(247429.512, 147679.552)"
"2266"	125.1648	"c(258468.141, 143514.449)"
"2271"	973.085	"c(254575.49, 141629.992)"
"2280"	1007.6244	"c(244646.645, 138328.109)"
"2353"	889.3581	"c(245805.142, 147694.098)"
"2390"	363.8329	"c(263133.293, 158844.204)"
"2419"	46.0983	"c(247731.123, 156582.429)"
"2463"	887.5917	"c(269850.268, 148019.811)"
"2569"	260.9125	"c(254827.503, 144164.991)"
"2578"	190.6401	"c(245466.226, 156893.877)"
"2606"	881.088	"c(255550.984, 155196.746)"
"2622"	239.3471	"c(250862.536, 146497.188)"
"2624"	500.0899	"c(262058.014, 150751.345)"
"2661"	1864.0836	"c(262294.909, 159830.477)"
"2671"	340.3417	"c(263708.42, 157356.724)"
"2696"	231.9853	"c(244731.82, 159034.974)"
"2700"	904.3233	"c(268533.883, 152779.26)"
"2751"	156.9509	"c(257015.73, 143416.043)"
"2753"	602.3634	"c(266788.026, 147518.081)"
"2815"	715.9502	"c(253956.24, 138370.771)"
"2845"	98.7237	"c(247503.486, 156983.336)"
"2852"	136.2233	"c(251733.808, 145481.79)"
"2858"	873.215	"c(247080.478, 137515.755)"
"2892"	810.0675	"c(263572.041, 155550.617)"
