"id","qnb","mvinyr","prfuse","csmptv","weight","pvwlbn","pvwlid","pvwlod","prvwel","rwtank","rwtkrp","rwusbn","rwusid","rwusod","rwtuse","otsrid","otsrod","otsodc","mncdsv","mnnmsv","dtcdsv","dtnmsv","pvcdsv","pvnmsv","dtbtor","byp1","byp2","byp3","byp4","byp5","byp6","byp7","byp8","byp9","ocpp1","ocpp2","ocpp3","ocpp4","ocpp5","ocpp6","ocpp7","ocpp8","ocpp9","hhs_0_19","hhs_20_64","hhs_65_95","hhstt","hhspo_0_19","hhspo_20_64","hhspo_65_95","hhsttpo","hhs_20_95","hhspo_20_95","eqadlt","eqadpo","rprage","rprgen","rprjob","rped6c","rped4c","income","inceqa","iceqac1","iceqac2","inccat","fseaid","dfpay","TEH","dwowsh","dwltyp","dwcsy9","dwcsy6","dwcsy5","livara","lareqa","nbktch","nblvrm","nbbdrm","nbbtrm","nbtoil","pldisw","pmnpol","pmnprp","tmppol","tmpprp","garden","dshwas","dshwrp","dshwas_3lvs","wasmch","wasmrp","wasmch_3lvs","bath","bathrp","bath_3lvs","shower","shwrrp","shower_3lvs","bthshw","btshrp","efshhd","efshrp","efshhd_3lvs","eftoil","eftlrp","eftoil_3lvs","eftech","efterp","drtoil","drtlrp","drtoil_3lvs","aoi","hlpwtk","cfdiwq","ppusvl","bdgmtr","lmtmtr","dwelocp","csptdo","cspppd","cspdwo","cspeqa","cspeqo"
2033,23460,1994,"no",54.67,0.811986,"no","no","no","no","no","no","no","no","no","no","no","no","no","53028","Frameries","53000","Mons","50000","Hainaut","SWDE",1966,1999,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,1,1,0,2,1,1,1.3,1.3,48,"F","private sector","higher not university","university",1750,16153.8461538462,"modest","modest","modest","no","no",1.27411,"owner - mortgage loan","2 facades","1946-1970","1946-1970","1946-1970",160,123.076923076923,"1","1","3 or more","2","2","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","yes","no","yes","both","none","yes","no","yes","no","no","no","yes","no","no","no","no",0.668235294117647,"no","neither confident nor suspicious","yes","no","no",1,54.67,74.8904109589041,74.8904109589041,115.216016859852,115.216016859852
2035,20270,1960,"no",9.36,0.389764,"no","no","no","no","yes","no","no","no","no","no","no","no","no","25072","Nivelles","25000","Nivelles","20002","Brabant wallon","SWDE",1932,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,1,1,1,1,1,82,"M","(pre)retired","higher not university","university",2250,27000,"average","higher","average","no","yes",0.459838,"owner","2 facades","1946-1970","1946-1970","1946-1970",80,80,"0","0","0","0","0","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","yes","shower","none","yes","no","yes","no","no","no","yes","no","no","no","no",0.844705882352941,"no","confident","yes","no","no",1,9.36,25.6438356164384,25.6438356164384,25.6438356164384,25.6438356164384
2036,26099,1986,"no",153.03,0.564243,"yes","yes","yes","both","yes","no","no","no","no","no","yes","yes","no","53082","Colfontaine","53000","Mons","50000","Hainaut","SWDE",1945,1943,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,71,"F","(pre)retired","before highschool","before highschool",2750,22000,"modest","average","average","no","no",2.193843,"owner","3 facades","1946-1970","1946-1970","1946-1970",78,52,"1","1","2","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.923076923076923,165.7825,209.630136986301,227.099315068493,279.506849315069,302.799086757991
2037,21405,2009,"no",56.28,1.151283,"no","no","no","no","no","no","no","no","no","no","no","no","no","51065","Frasnes-Lez-Anvaing","51000","Ath","50000","Hainaut","SWDE",1980,1980,2011,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,4,NA,NA,NA,NA,2,NA,2.1,NA,34,"M",NA,"higher not university","university",3750,21428.5714285714,"modest","average","average","no","no",0.611186,"owner - mortgage loan","4 facades","1946-1970","1946-1970","1946-1970",130,61.9047619047619,"1","1","3 or more","1","2","no","no","no","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.961538461538462,58.5312,38.5479452054795,NA,73.4246575342466,NA
2038,28014,2007,"no",101.86,0.901312,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","55004","Braine-Le-Comte","55000","Soignies","50000","Hainaut","SWDE",1970,1999,1999,2004,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,3,1,0,4,3,1,0,4,1,1,1.9,1.9,44,"M","private sector","higher not university","university",2750,17368.4210526316,"modest","modest","average","no","no",1.474338,"owner - mortgage loan","2 facades","1919-1945","1919-1945","Before 1945",120,63.1578947368421,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","both","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.961538461538462,105.9344,69.7671232876712,72.5578082191781,146.878154289834,152.753280461428
2039,19439,1993,"no",51,0.558986,"yes","yes","yes","both","yes","no","no","no","no","no","yes","yes","no","25031","Genappe","25000","Nivelles","20002","Brabant wallon","IECBW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,"owner","4 facades","1946-1970","1946-1970","1946-1970",105,NA,"1","1","1","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","no","no","no","yes","no","yes","shower","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",NA,NA,NA,NA,NA,NA
2040,40000,1990,"no",97,0.820895,"no","no","no","no","no","no","no","no","no","no","no","no","no","63001","Ambleve","63000","Verviers","60000","Liege","Ambleve",1961,1961,1988,1990,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,0,4,0,4,0,4,0,4,4,4,2.5,2.5,53,"M","state employee","technique","vocation",2250,10800,"precarious","precarious","modest","no","no",NA,"owner","4 facades","1946-1970","1946-1970","1946-1970",120,48,"1","1","3 or more","1","1","no","no","no","no","no","no","yes","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","no","no","no","bathtub","bathtub","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","confident","yes","no","no",1,97,66.4383561643836,66.4383561643836,106.301369863014,106.301369863014
2041,21983,2005,"no",28,0.820895,"no","no","no","no","no","no","no","no","no","no","no","no","no","62063","Liege","62000","Liege","60000","Liege","CILE",1955,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,1,1,59,"M","(pre)retired","technique","vocation",1750,21000,"modest","average","modest","no","no",0.7185,"owner","appartment/studio","1946-1970","1946-1970","1946-1970",72,72,"1","1","1","1","1","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","no","no",0.823529411764706,"no","confident","yes","no","no",1,28,76.7123287671233,76.7123287671233,76.7123287671233,76.7123287671233
2044,40000,2009,"no",120,1.545471,"yes","yes","yes","both","no","no","no","no","no","no","yes","yes","no","92045","Floreffe","92000","Namur","90000","Namur","SWDE",1979,1982,2012,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,0,3,1,2,0,3,2,2,1.8,1.8,35,"F","state employee","university","university",4250,28333.3333333333,"average","higher","higher","no","no",1.119027,"owner - mortgage loan","4 facades","1875-1918","Before 1919","Before 1945",250,138.888888888889,"1","1","2","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","yes","no","yes","both","none","yes","yes","recent_replaced","yes","no","yes","yes","yes","no","no","no",0.728235294117647,"no","rather confident","yes","no","no",0.923076923076923,130,109.58904109589,118.721461187215,182.648401826484,197.869101978691
2045,26692,2015,"no",NA,4.297486,"no","no","no","no","no","no","no","no","no","no","no","no","no","52011","Charleroi","52000","Charleroi","50000","Hainaut","SWDE",1992,1994,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,22,"M","worker","highschool","highschool",1250,10000,"precarious","precarious","precarious","no","no",3.982256,"renter - private sector","appartment/studio","2001-2005","2001 and after","2001 and after",60,40,"1","1","1","1","1","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","yes","no","yes","shower","none","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","neither confident nor suspicious","yes","no","no",0.980769230769231,NA,NA,NA,NA,NA
2046,40000,2005,"no",NA,1.134934,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","63075","Stoumont","63000","Verviers","60000","Liege","Stoumont",1956,1960,1996,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,0,3,1,2,0,3,2,2,1.8,1.8,58,"M","state employee","before highschool","before highschool",5250,35000,"average","higher","higher","no","not user",NA,"owner - mortgage loan","4 facades","1875-1918","Before 1919","Before 1945",120,66.6666666666667,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","yes","yes","recent_replaced","yes","no","yes","yes","yes","no","no","no",0.728235294117647,"no","no opinion","no","no","no",0.980769230769231,NA,NA,NA,NA,NA
2047,24703,1975,"no",36.87,0.724269,"no","no","no","no","yes","no","yes","yes","no","indoor","yes","no","no","57003","Antoing","57000","Tournai","50000","Hainaut","SWDE",1951,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.25,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,1,1,63,"F","(pre)retired",NA,NA,1250,15000,"modest","modest","modest","no","no",1.233122,"owner","3 facades","1971-1980","1971-1990","1971-1990",90,90,"1","1","3 or more","1","1","no","no","no","no","no","no","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","neither confident nor suspicious","yes","no","no",1,36.87,101.013698630137,101.013698630137,101.013698630137,101.013698630137
2049,40000,1995,"no",220,0.788395,"yes","yes","yes","both","no","no","no","no","no","no","yes","yes","no","92087","Mettet","92000","Namur","90000","Namur","AIEM",1963,1966,1996,2000,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,2,2,0,4,2,2,0,4,2,2,2.1,2.1,51,"M","state employee","highschool","highschool",3250,18571.4285714286,"modest","modest","average","no","no",2.653126,"owner - mortgage loan","4 facades","1946-1970","1946-1970","1946-1970",110,52.3809523809524,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.961538461538462,228.8,150.684931506849,156.712328767123,287.018917155903,298.49967384214
2050,18960,1971,"no",71,0.788658,"no","no","no","no","no","no","no","no","no","no","no","no","no","63088","Plombieres","63000","Verviers","60000","Liege","SWDE",1941,1937,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,77,"F","(pre)retired","before highschool","before highschool",2750,22000,"modest","average","average","no","no",1.040414,"owner","2 facades","1875-1918","Before 1919","Before 1945",90,60,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","yes","no","yes","no","no","no","yes","no","no","no","no",0.844705882352941,"no","confident","yes","no","no",NA,NA,97.2602739726027,NA,129.680365296804,NA
2058,20384,1986,"no",62.86,0.788395,"no","no","no","no","yes","no","no","no","no","no","no","yes","no","92094","Namur","92000","Namur","90000","Namur","SWDE",1954,1956,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,60,"M","independent","higher not university","university",2250,18000,"modest","modest","modest","no","no",1.131725,"owner","4 facades","1946-1970","1946-1970","1946-1970",200,133.333333333333,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","no","yes","yes","recent_replaced","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","no","no",1,"no","rather confident","yes","no","no",0.961538461538462,65.3744,86.1095890410959,89.5539726027397,114.812785388128,119.405296803653
2059,26741,1981,"no",33.65,0.703227,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","92140","Jemeppe-Sur-Sambre","92000","Namur","90000","Namur","SWDE",1955,1955,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,59,"M","(pre)retired","technique","vocation",2250,18000,"modest","modest","modest","no","no",0.62973,"owner","4 facades","1981-1990","1971-1990","1971-1990",170,113.333333333333,"1","1","2","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",1,33.65,46.0958904109589,46.0958904109589,61.4611872146119,61.4611872146119
2060,20935,1982,"no",68.71,0.703227,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","92094","Namur","92000","Namur","90000","Namur","SWDE",1953,1956,NA,NA,NA,NA,NA,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1.25,0,1.25,2,1.25,1.5,1.125,61,"M","unemployed","higher not university","university",3250,26000,"average","average","average","no","no",0.853104,"owner","4 facades","1981-1990","1971-1990","1971-1990",150,100,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.923076923076923,74.4358333333333,94.1232876712329,163.14703196347,125.497716894977,181.274479959411
2063,20243,1988,"no",89,0.347659,"no","no","no","no","no","no","no","no","no","no","no","no","no","25119","Lasne","25000","Nivelles","20002","Brabant wallon","IECBW",1928,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,1,1,1,1,1,86,"F","(pre)retired","highschool","highschool",1750,21000,"modest","average","modest","no","no",1.814405,"owner","4 facades","1971-1980","1971-1990","1971-1990",250,250,"2","1","3 or more","2","3 or more","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","no","yes","no","no","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no","no","no",1,"no","rather confident","yes","no","no",NA,NA,243.835616438356,NA,243.835616438356,NA
2064,40000,1994,"no",143,1.134934,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","no","61019","Ferrieres","61000","Huy","60000","Liege","SWDE",1963,1965,1990,1996,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,3,0,4,1,3,0,4,3,3,2.3,2.3,51,"M","manager","university","university",5250,27391.3043478261,"average","higher","higher","no","no",1.129046,"owner","4 facades","1875-1918","Before 1919","Before 1945",200,86.9565217391304,"1","1","3 or more","2","3 or more","no","no","no","no","yes","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","no","yes","no","no","yes","no","no","yes","no","no","no",1,"no","confident","yes","no","no",1,143,97.9452054794521,97.9452054794521,170.339487790351,170.339487790351
2068,40000,2000,"no",100,0.399688,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","25120","Orp-Jauche","25000","Nivelles","20002","Brabant wallon","SWDE",2008,2004,2000,1999,1969,1966,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,4,2,0,6,4,2,0,6,2,2,2.7,2.7,48,"M","private sector","higher not university","university",1250,5555.55555555555,"precarious","precarious","precarious","no","no",3.186007,"owner - mortgage loan","4 facades","1991-2000","1991-2000","1991-2000",250,92.5925925925926,"1","1","3 or more","2","3 or more","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","no","yes","no","bathtub","shower","no","yes","no","no","yes","no","no","yes","no","no","no",1,"no","confident","yes","no","no",0.942307692307692,106.122448979592,45.662100456621,48.4577392600876,101.471334348047,107.683865022417
2070,22472,1980,"no",32.4,0.389764,"no","no","no","no","no","no","no","no","no","no","no","no","no","25044","Ittre","25000","Nivelles","20002","Brabant wallon","SWDE",1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,NA,1,NA,70,"F","(pre)retired","highschool","highschool",1250,15000,"modest","modest","modest","no","no",1.094846,"owner","2 facades","1946-1970","1946-1970","1946-1970",150,150,"1","1","2","1","1","no","no","no","no","no","no","no","no","no","yes","yes","recent_replaced","yes","no","yes","no","no","no","bathtub","none","yes","yes","recent_replaced","no","no","no","yes","yes","no","no","no",0.844705882352941,"no","rather confident","yes","no","no",NA,NA,88.7671232876712,NA,88.7671232876712,NA
2071,17367,1971,"no",44.28,0.432642,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","25122","Ramillies","25000","Nivelles","20002","Brabant wallon","SWDE",1935,1937,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,79,"M","(pre)retired","higher not university","university",3250,26000,"average","average","average","no","no",0.562441,"owner","4 facades","1919-1945","1919-1945","Before 1945",400,266.666666666667,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","no","no","no","yes","no","yes","shower","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",0.980769230769231,45.1482352941176,60.6575342465753,61.8468976631749,80.8767123287671,82.4625302175665
2073,15340,1990,"no",126,0.820895,"no","no","no","no","no","no","no","no","no","no","no","no","no","62015","Beyne-Heusay","62000","Liege","60000","Liege","CILE",1959,1961,1992,1996,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,3,0,4,1,3,0,4,3,3,2.3,2.3,55,"M","private sector","higher not university","university",4250,22173.9130434783,"modest","average","higher","no","no",1.178137,"owner - mortgage loan","3 facades","1946-1970","1946-1970","1946-1970",150,65.2173913043478,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","yes","no","yes","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.961538461538462,131.04,86.3013698630137,89.7534246575342,150.089338892198,156.092912447886
2076,40000,1987,"no",75,0.7218,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","53053","Mons","53000","Mons","50000","Hainaut","SWDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,"owner","4 facades","1981-1990","1971-1990","1971-1990",120,NA,"1","1","3 or more","1","2","no","no","no","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","both","none","no","no","no","no","no","no","no","no","no","no","no",1,"no","no opinion","yes","no","no",NA,NA,NA,NA,NA,NA
2078,40000,2000,"no",95,0.732216,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","63057","Olne","63000","Verviers","60000","Liege","SWDE",2001,1998,1972,1970,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,2,2,0,4,2,2,0,4,2,2,2.1,2.1,44,"M","manager","university","university",5250,30000,"average","higher","higher","no","no",0.757834,"owner - mortgage loan","4 facades","1981-1990","1971-1990","1971-1990",350,166.666666666667,"1","3 or more","3 or more","2","2","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","yes","no","yes","both","none","no","no","no","yes","yes","recent_replaced","yes","yes","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.903846153846154,105.106382978723,65.0684931506849,71.9906732730982,123.939986953686,137.125091948758
2080,27426,1978,"no",96,0.622602,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","no","25121","Ottignies-Louvain-La-Neuve","25000","Nivelles","20002","Brabant wallon","IECBW",1953,1958,1987,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,0,3,0,3,0,3,0,3,3,3,2,2,61,"M","worker","technique","vocation",3250,19500,"modest","modest","average","no","no",1.05152,"owner","2 facades","1919-1945","1919-1945","Before 1945",150,75,"1","1","3 or more","3 or more","1","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","yes","yes","recent_replaced","yes","no","yes","yes","yes","no","no","no",0.728235294117647,"no","no opinion","yes","no","no",1,96,87.6712328767123,87.6712328767123,131.506849315069,131.506849315069
2082,20619,1986,"yes",NA,1.177549,"no","no","no","no","no","no","no","no","no","no","no","yes","no","84043","Neufchateau","84000","Neufchateau","80000","Luxembourg","SWDE",1963,1989,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,51,"F","worker","highschool","highschool",750,6000,"precarious","precarious","precarious","no","no",5.213084,"owner - mortgage loan","3 facades","1919-1945","1919-1945","Before 1945",40,26.6666666666667,"1","1","2","1","1","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","rather suspicious","yes","no","no",0.903846153846154,NA,NA,NA,NA,NA
2085,17967,2014,"yes",NA,1.801821,"no","no","no","no","no","no","no","no","no","no","no","no","no","61068","Villers-Le-Bouillet","61000","Huy","60000","Liege","SWDE",1965,1991,2005,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,0,1,0,1,2,1,1.8,1,49,NA,"worker",NA,NA,1250,8333.33333333333,"precarious","precarious","precarious","no","no",3.856354,"renter - private sector","3 facades","1971-1980","1971-1990","1971-1990",NA,NA,"0","0","0","0","0","yes","no","no","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","no","no","no",1,NA,NA,NA,NA,NA
2086,15558,1968,"no",71.08,0.570435,"no","no","no","no","yes","no","no","no","no","no","no","yes","no","63061","Raeren","63000","Verviers","60000","Liege","SWDE",1941,1943,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,1,1,2,1,1.5,1,73,"F","(pre)retired","higher not university","university",2750,22000,"modest","average","average","no","no",1.041539,"owner","4 facades","1946-1970","1946-1970","1946-1970",120,80,"1","1","3 or more","1","1","no","no","no","no","no","no","yes","no","yes","yes","yes","recent_replaced","no","no","no","yes","no","yes","shower","none","yes","no","yes","no","no","no","yes","no","no","no","no",0.844705882352941,"no","confident","no","no","no",0.980769230769231,72.4737254901961,97.3698630136986,198.558152027934,129.826484018265,198.558152027934
2087,27960,1974,"no",118,0.488668,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","yes","93088","Walcourt","93000","Philippeville","90000","Namur","INASEP",1949,1950,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0,1,1,2,2,2,1.5,1.5,65,"M","(pre)retired","highschool","highschool",3750,30000,"average","higher","average","no","no",1.229355,"owner","4 facades","1971-1980","1971-1990","1971-1990",147,98,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","yes","no","yes","shower","none","no","no","no","no","no","no","no","no","no","no","no",1,"no","confident","yes","no","no",0.961538461538462,122.72,161.643835616438,168.109589041096,215.525114155251,224.146118721461
